"('December', 2013)",Ultraviolet protection property of mulberry fruit extract on cotton fabrics,"Subramaniyan Geethanjali, Sundaramoorthy Subramanian, Andiappan Muthumanickkam"
"('December', 2013)",Modeling of heat transfer for interlock knitted fabric using finite element method,"Hasani Hossein, Ajeli Saeed, Nouri Navid"
"('December', 2013)",Ultrasound scouring of wool and its effects on fibre quality,"Kadam Vinod V, Goud Varun, Shakyawar D B"
"('December', 2013)",Effect of reactive dye mixtures on exhaustion values,"Hamdaoui Mohamed, Turki Samar, Romdhani Zouhaier, Halaoua Sabri"
"('December', 2013)",Dyeing of polyester and wool with solvent-assisted color extract from ratanjot,"Mishra Swapna, Butola Bhupendra Singh"
"('December', 2013)",Thermal properties of conductive nanocomposite core-shell filament yarns,"Dehnavi Majid Hassanpour, Jeddi Ali Asghar Asgharian, Gharehaghaji Ali Akbar, Yazdanshenas Mohammad Esmaeil, Zarchi Saeid Rezaei"
"('December', 2013)",Feltability of coarse wool and its application as technical felt,"Raja A S M, Shakyawar D B, Kumar Ajay, Pareek P K, Temani Priyanka"
"('December', 2013)",Thermal properties of single and double layer fabric assemblies,"Gupta Deepti, Srivastava Ashish, Kale Sunil"
"('December', 2013)",Simulation of yarn stress relaxation and creep behaviors using genetic algorithm,"Ghosh Anindya, Das Subhasis, Banerjee Debmalya"
"('December', 2013)",Studies on friction in cotton textiles: Part II—A study on the relationship  between physical properties and frictional characteristics of chemically  treated cotton fabrics,"Nair A U, Patwardhan B A, Nachane R P"
"('March', 2012)",journal name not available,"P  Sundaramoorthy, V R Giri Dev , M Renuka Devi  "
"('March', 2012)",journal name not available,"G  K Tyagi , S Shaw"
"('March', 2012)",journal name not available,"Magdi  El Messiry, Naglaa Hosny , Abeer Mohamed"
"('March', 2012)",journal name not available,"Sadhan Chandra Ray , P K Banerjee    "
"('March', 2012)",journal name not available,"Sibel  Kaplan , Ayşe Okur  "
"('March', 2012)",journal name not available,"Surajit  Sengupta , Anindita Sengupta"
"('March', 2012)",journal name not available,"Sandip Mukherjee, Sadhan Chandra Ray , S K Punj    "
"('March', 2012)",journal name not available,"Deepshikha  Sharma, Charu Gupta, Sunita Aggarwal , Nitika Nagpal"
"('March', 2012)",journal name not available,"Bhavana  Sharma, Manjeet Jassal, Ashwini K  Agrawal, Nidhi Goyal , Deepali Rastogi"
"('March', 2012)",journal name not available,"Pradeep  K Mishra , Pratibha Singh, Kamal K Gupta, Harish Tiwari , Pradeep  Srivastava"
"('March', 2012)",journal name not available,"Shahid  Adeel, Ijaz A Bhatti, Afifah Kausar , Eman Osman"
"('March', 2012)",journal name not available,"Anjali  Arora, Deepali Rastogi, Deepti Gupta , M L Gulrajani  "
"('March', 2012)",journal name not available,Book Review
"('March', 2012)",journal name not available,Fundamentals and advances  in knitting technology
"('March', 2012)",journal name not available,by  Sadhan Chandra Ray; reviewed by P K Banerjee
"('June', 2012)",journal name not available,"K  Tarun ,   N Gobi"
"('June', 2012)",journal name not available,"K  Rajendrakumar , G Thilagavathi  "
"('June', 2012)",journal name not available,"Sadhan Chandra Ray , P K Banerjee"
"('June', 2012)",journal name not available,O  L Shanmugasundaram
"('June', 2012)",journal name not available,"Subhasis Das , V K Kothari"
"('June', 2012)",journal name not available,"A Kantouch, O Allam, L EI-Gabry , H EI-Sayed"
"('June', 2012)",journal name not available,"X H Zhang, J Li , Y Y Wang"
"('June', 2012)",journal name not available,"Ashis Kumar Samanta, Adwaita Konar , Siddhartha  Datta"
"('June', 2012)",journal name not available,"Anjali  Arora, Deepti Gupta, Deepali Rastogi , M L Gulrajani"
"('June', 2012)",journal name not available,"C Vigneswaran,         N Anbumani        ,  M Ananthasubramanian , R Rajendran"
"('June', 2012)",journal name not available,"M R Srikrishnan, M Parthiban , M Dhinakaran"
"('June', 2012)",journal name not available,Application of  eco-friendly natural dye on cotton using combination of mordants
"('September', 2012)",journal name not available,"Kiran H Kale, Shital S Palaskar , Priyanka M  Kasliwal"
"('September', 2012)",journal name not available,"H  M El-Hennawi, K A Ahmed , I Abd El-Thalouth"
"('September', 2012)",journal name not available,"Swarna Natarajan  , J Jeyakodi Moses"
"('March', 2011)",journal name not available,"A R Niranjana, S Divakara , R Somashekar"
"('March', 2011)",journal name not available,"Abhijit  Majumdar, Samrat Mukhopadhyay, Ravindra Yadav , Achintya Kumar Mondal  "
"('March', 2011)",journal name not available,"R Perumalraj , B S Dasaradan         "
"('March', 2011)",journal name not available,"N V Bhat, R     N Bharati    , A V Gore , A J Patil    "
"('March', 2011)",journal name not available,"G K Tyagi,     S Bhattacharya, G Kherdekar"
"('March', 2011)",journal name not available,"A Das , R J  Raghav        "
"('March', 2011)",journal name not available,"Zhao Xue , He  Jin-xin          "
"('March', 2011)",journal name not available,"Ashis Kumar Samanta, Adwaita Konar, Sarmistha Chakraborti ,  Siddhartha Datta"
"('March', 2011)",journal name not available,"M M El-Molla, N  A Badawy, A Y AbdEl-Aal, A A El-Bayaa , H M G El-Shaimaa "
"('June', 2011)",journal name not available,"G  Singh, K Roy, R Varshney , A Goyal"
"('June', 2011)",journal name not available,"Sanjoy  Debnath , M Madhusoothanan"
"('June', 2011)",journal name not available,"Saima  Naz, Ijaz A Bhatti , Shahid Adeel"
"('June', 2011)",journal name not available,"Kiran Kale, Shital Palaskar, Peter J Hauser , A El-Shafei"
"('June', 2011)",journal name not available,"S K Pal, Vikas B Thakare, Gaurav Singh , Mahesh  Kumar Verma"
"('June', 2011)",journal name not available,"S  M Ishtiaque, A Das , Prashant Vishnoi"
"('June', 2011)",journal name not available,"Matish  Chandra , S Sreenivasan"
"('June', 2011)",journal name not available,"Shyamal  Banik, Debasis Nag , Sanjoy Debnath"
"('June', 2011)",journal name not available,"Gautam  Roy , S C Saha"
"('June', 2011)",journal name not available,"K  Kavitha , N Selvakumar"
"('June', 2011)",journal name not available,"C  Praba Karan, R S Rengasamy , Dipayan Das"
"('September', 2011)",journal name not available,"R Murugan, C  Vigneswaran , Anindya Ghosh"
"('September', 2011)",journal name not available,"S  M Ishtiaque, A Das , P K Mallik"
"('September', 2011)",journal name not available,"M P  Sathianarayanan, B M Chaudhari , N V Bhat"
"('September', 2011)",journal name not available,"G Thimma  Reddy, Vijaykumar P Kathari, Aswatha  Reddy , Subrata Das"
"('September', 2011)",journal name not available,"M.Senthilkumar,        N Anbumani , J Hayavadana"
"('March', 2010)",journal name not available," Dipayan  Das, S M Ishtiaque , Pankaj Mishra"
"('March', 2010)",journal name not available," G K  Tyagi, Manik Bhowmick, S Bhattacharyya , R Kumar"
"('March', 2010)",journal name not available," K V P  Singh, A Chatterjee , A Das"
"('March', 2010)",journal name not available," Sanjoy  Debnath , M Madhusoothanan"
"('March', 2010)",journal name not available," G K  Tyagi, S Bhattacharyya, M Bhowmick , R  Narang "
"('March', 2010)",journal name not available," M P  Sathianarayanan, N V Bhat, S S Kokate , V E Walunj"
"('March', 2010)",journal name not available," A S M  Raja, G Thilagavathi , T Kannaian"
"('March', 2010)",journal name not available," Meena  Sharma , R P Nachane"
"('March', 2010)",journal name not available,"Bhuvanesh Gupta, Ankita Srivastava, Navdeep Grover ,Shalini Saxena"
"('March', 2010)",journal name not available,"Dipayan Das, S M Ishtiaque, Pankaj Mishra"
"('March', 2010)",journal name not available,"G K Tyagi, Manik Bhowmick, S Bhattacharyya, R Kumar "
"('March', 2010)",journal name not available,"K V P Singh , A Chatterjee "
"('March', 2010)",journal name not available,Sanjoy Debnath
"('March', 2010)",journal name not available,M Madhusoothanan
"('March', 2010)",journal name not available,"G K Tyagi, S Bhattacharyya, MBhowmick , R Narang "
"('March', 2010)",journal name not available,"M P Sathianarayanan, N V Bhat, S S Kokate , V E Walunj "
"('March', 2010)",journal name not available,"A S M Raja , G Thilagavathi"
"('March', 2010)",journal name not available,T Kannaian
"('March', 2010)",journal name not available,A N Sai Krishnan
"('March', 2010)",journal name not available,L Ashok Kumar
"('March', 2010)",journal name not available,"D P Chattopadhyay , D D Vyas"
"('March', 2010)",journal name not available,"Meena Sharma , R P Nachane"
"('March', 2010)",journal name not available,"R Guruprasad , B K Behera"
"('June', 2010)",journal name not available," G K Tyagi, S   Bhattacharyya, M Bhowmick , R Narang "
"('June', 2010)",journal name not available," K V P Singh, A Chatterjee , A Das        "
"('June', 2010)",journal name not available,H Hasani 
"('June', 2010)",journal name not available, Zhao Bo
"('June', 2010)",journal name not available," A Hebeish, M A Ramadan, M Abdel-Hady , J I Abdel-Thalouth"
"('June', 2010)",journal name not available,"M Badal, R Unmar , S Rosunee"
"('June', 2010)",journal name not available," Bhuvanesh Gupta, Roopali Agarwal , M S   Alam"
"('December', 2010)",journal name not available," L Ashok Kumar, C Vigneswaran  , T Ramachandran"
"('December', 2010)",journal name not available," H El-Sayed, L El-Gabry , F Kantouch        "
"('December', 2010)",journal name not available," A K Patra, Amit Madhu , J        N          Chakraborty"
"('December', 2010)",journal name not available," Magdi El-Messiry , Shaimaa Youssef"
"('December', 2010)",journal name not available,Annual Index
"('March', 2009)",journal name not available," Subrata Das , Anindya Ghosh"
"('March', 2009)",journal name not available," Gautam Roy, Malay Naskar , S        N          Ghosh"
"('March', 2009)",journal name not available," G K Tyagi , S K Gupta"
"('March', 2009)",journal name not available," D Saravanan , S Sathis Kumar"
"('March', 2009)",journal name not available," Mário Lima, Raul Fangueiro,  António Costa, Christien Rosiepen ,  Válter  Rocha  "
"('March', 2009)",journal name not available," Araguacy Filgueiras, Raul Fangueiro  , Filipe Soutinho"
"('March', 2009)",journal name not available," D B Shakyawar , B K Behera"
"('March', 2009)",journal name not available," Debasish Das , Rajiv Munshi"
"('March', 2009)",journal name not available,"Sanjoy Debnath , Surajit Sengupta"
"('March', 2009)",journal name not available,"G K Tyagi , S Bhattacharya , S Gupta "
"('March', 2009)",journal name not available,"Subrata Das ,Anindya Ghosh"
"('March', 2009)",journal name not available,"Gautam Roy, Malay Naskar , S N Ghosh"
"('March', 2009)",journal name not available,"G K Tyagi , S K Gupta"
"('March', 2009)",journal name not available,"D Saravanan , S Sathis Kumar"
"('March', 2009)",journal name not available,Mário Lima
"('March', 2009)",journal name not available,Raul Fangueiro
"('March', 2009)",journal name not available,António Costa
"('March', 2009)",journal name not available,Christien Rosiepen
"('March', 2009)",journal name not available,Válter Rocha
"('March', 2009)",journal name not available,"Araguacy Filgueiras, Raul Fangueiro, Filipe Soutinho"
"('March', 2009)",journal name not available,"JovanStepanović , Zoran Milutinović"
"('March', 2009)",journal name not available,"VasilijePetrović , MilanPavlović"
"('March', 2009)",journal name not available,"D B Shakyawar , B K Behera "
"('March', 2009)",journal name not available,Debasish Das
"('March', 2009)",journal name not available,Rajiv Munshi
"('June', 2009)",journal name not available," Bhuvanesh Gupta , Nilesh Revagade"
"('June', 2009)",journal name not available," R K Nayak, S  K Punj, K   N Chatterjee, B K Behera"
"('June', 2009)",journal name not available," Mehmet Topalbekiroğlu , Halil İbrahim Çelik "
"('June', 2009)",journal name not available," A Das,  V K Kothari, A Kothari, A Kumar , S  Tuli"
"('June', 2009)",journal name not available," R Perumalraj ,  B        S Dasaradan"
"('June', 2009)",journal name not available," P Pramanik , Vilas M Patil"
"('June', 2009)",journal name not available," A V  Ratna Prasad, K Mohana Rao , G Nagasrinivasulu"
"('June', 2009)",journal name not available," S  Divakara, R Somashekar, A Raghu, Yogesha, SharathAnanthamurthy , Subrata Roy  "
"('June', 2009)",journal name not available," R  Saikia, P Boruah , R Samanta"
"('June', 2009)",journal name not available," Kausik Bal  , V K Kothari"
"('June', 2009)",journal name not available,"Bhuvanesh Gupta , Nilesh Revagade"
"('June', 2009)",journal name not available,"R K Nayak, S K Punj, K N Chatterjee"
"('June', 2009)",journal name not available,B K Behera
"('June', 2009)",journal name not available,"Mehmet Topalbekiroğlu , Halil İbrahim Çelik "
"('June', 2009)",journal name not available,"A Das, V KKothari, A Kothari , A Kumar "
"('June', 2009)",journal name not available,S Tuli
"('June', 2009)",journal name not available,R Perumalraj 
"('June', 2009)",journal name not available,B S Dasaradan
"('June', 2009)",journal name not available,P Pramanik
"('June', 2009)",journal name not available,Vilas M Patil
"('June', 2009)",journal name not available,"A V RatnaPrasad, K Mohana Rao , G Nagasrinivasulu"
"('June', 2009)",journal name not available,"S Divakara , RSomashekar"
"('June', 2009)",journal name not available,Subrata Roy
"('June', 2009)",journal name not available,R Saikia
"('June', 2009)",journal name not available,P Boruah
"('June', 2009)",journal name not available,R Samanta
"('June', 2009)",journal name not available,"Kausik Bal, V K Kothari"
"('September', 2009)",journal name not available," S M  Ishtiaque, P Subramani, A Kumar , B R Das"
"('September', 2009)",journal name not available," S M Ishtiaque, A Mukhopadhyay,  A Kumar"
"('September', 2009)",journal name not available," M Tokarska , K Gniotek"
"('September', 2009)",journal name not available," S Kathirvelu, Louis D’Souza , Bhaarathi Dhurai"
"('September', 2009)",journal name not available,"S M Ishtiaque, P Subramani, A Kumar , B R Das"
"('September', 2009)",journal name not available,GK Tyagi 
"('September', 2009)",journal name not available,"R Loganathan , C B Lakshmikantha"
"('September', 2009)",journal name not available,T Ramachandran
"('September', 2009)",journal name not available,"SM Ishtiaque, A Mukhopadhyay , A Kumar"
"('September', 2009)",journal name not available,"MTokarska , K Gniotek"
"('September', 2009)",journal name not available,HHasani
"('September', 2009)",journal name not available,"A Das, R Alagirusamy , K Rajan Nagendra"
"('September', 2009)",journal name not available,"GauravAgarwal, Ludovic Koehl , Xianyi Zeng"
"('September', 2009)",journal name not available,VK Kothari
"('September', 2009)",journal name not available,"S Kathirvelu, LouisD’Souza , Bhaarathi Dhurai"
"('September', 2009)",journal name not available,TanveerHussain
"('September', 2009)",journal name not available,"RR Mahangade, P V Varadarajan, J K Verma , H Bosco"
"('September', 2009)",journal name not available,"YC Radhalakshmi , T H Somashekar , V Subramanium"
"('September', 2009)",journal name not available,ArindamBasu
"('September', 2009)",journal name not available,"M Joshi, S Wazed Ali , R Purwar"
"('December', 2009)",journal name not available," Raul Fangueiro, Pedro Gonçalves,  Filipe Soutinho , Carla Freitas"
"('December', 2009)",journal name not available," G M Arifuzzaman Khan, Md Saheruzzaman,  S M         Abdur Razzaque          ,           Md         Sakinul Islam,"
"('December', 2009)",journal name not available," Md Shamsul Alam , Md Mainul Islam"
"('December', 2009)",journal name not available,"G Thilagavathi, D Udayakumar, L Sasikala  , T Kannaian"
"('December', 2009)",journal name not available,"G K Tyagi , R Kumar"
"('December', 2009)",journal name not available,"A Das, S M Ishtiaque,         S Singh, H C Meena"
"('December', 2009)",journal name not available,Surajit Sengupta
"('December', 2009)",journal name not available,"A U Nair, R P Nachane , B  A Patwardhan"
"('December', 2009)",journal name not available,"T Ramachandran,         N          Gobi        , V Rajendran , C B Lakshmikantha        "
"('December', 2009)",journal name not available," D  P Chattopadhyay , B H Patel"
"('December', 2009)",journal name not available,"E  Erasmus , F A Barkhuysen"
"('December', 2009)",journal name not available,"Ashis Kumar Samanta , Priti  Agarwal"
"('December', 2009)",journal name not available,"Raul Fangueiro, Pedro Gonçalves, Filipe Soutinho , CarlaFreitas"
"('December', 2009)",journal name not available,"G M Arifuzzaman Khan, Md Saheruzzaman, S M Abdur Razzaque, MdSakinul Islam , Md Shamsul Alam"
"('December', 2009)",journal name not available,Md Mainul Islam
"('December', 2009)",journal name not available,"G Thilagavathi, D Udayakumar , L Sasikala"
"('December', 2009)",journal name not available,T Kannaian
"('December', 2009)",journal name not available,"G K Tyagi , R Kumar"
"('December', 2009)",journal name not available,"A Das, S M Ishtiaque, S Singh, H C Meena"
"('December', 2009)",journal name not available,Surajit Sengupta
"('December', 2009)",journal name not available,"A U Nair , R P Nachane"
"('December', 2009)",journal name not available,B A Patwardhan
"('December', 2009)",journal name not available,T Ramachandran
"('December', 2009)",journal name not available,"D P Chattopadhyay , B H Patel"
"('December', 2009)",journal name not available,"E Erasmus, F A Barkhuysen"
"('December', 2009)",journal name not available,"Dariush Semnani , Ali Gholami"
"('December', 2009)",journal name not available,"Ashis Kumar Samanta , Priti Agarwal"
"('March', 2008)",journal name not available,"  S S Mahish  , S K Punj , V K Kothari"
"('March', 2008)",journal name not available," G K Tyagi , Dhirendra  Sharma"
"('March', 2008)",journal name not available," B K Behera , Rajesh Mishra"
"('March', 2008)",journal name not available," Surajit Sengupta, Sambhu Nath  Chattopadhyay, Soma Samajpati , Abhindra Day"
"('March', 2008)",journal name not available," H Nosraty, Ali A A Jeddi , Y  Mousaloo  "
"('March', 2008)",journal name not available,"  I Abd El-Thalouth, F Kantouch, S H  Nassar , M El-Hennawi , M Adel Youssef"
"('March', 2008)",journal name not available," A I Wasif, S K Chinta , H T Deo"
"('March', 2008)",journal name not available," Muruvvet Mangut, Behcet Becerir ,Halil Rifat Alpay"
"('March', 2008)",journal name not available,"  P V Varadarajan, R H Balsubramanya,  Nayana D Nachane , R R Mahangade"
"('March', 2008)",journal name not available," Abhijit Mahapatra, Umesh S Patkar ,  Rajesh W Lanjewar , Shibendu Shekhar Roy"
"('March', 2008)",journal name not available," Anirban Guha, N   Ramakrishnan, M K Talukdar , Prateek Sharma"
"('March', 2008)",journal name not available,"S S Mahish , S K Punj , VK Kothari"
"('March', 2008)",journal name not available,"G K Tyagi , Dhirendra Sharma"
"('March', 2008)",journal name not available,"G Thilagavathi , T Kannaian"
"('March', 2008)",journal name not available,"B K Behera , Rajesh Mishra"
"('March', 2008)",journal name not available,"Surajit Sengupta, Sambhu NathChattopadhyay, Soma Samajpati , Abhindra Day"
"('March', 2008)",journal name not available,"H Nosraty, Ali A A Jeddi , Y Mousaloo "
"('March', 2008)",journal name not available,"I Abd El-Thalouth, F Kantouch, S HNassar, H M El-Hennawi , M AdelYoussef"
"('March', 2008)",journal name not available,"Md. Shamsul Alam, G M Arifuzzaman Khan, S M Abdur Razzaque, MJamil Hossain, M Minhaz-ul-Haque , SoniaZebsyn"
"('March', 2008)",journal name not available,"A I Wasif, S K Chinta , H T Deo "
"('March', 2008)",journal name not available,"Muruvvet Mangut, Behcet Becerir , HalilRifat Alpay"
"('March', 2008)",journal name not available,"P V Varadarajana, R H Balsubramanya, Nayana DNachane , R R Mahangade"
"('March', 2008)",journal name not available,"Abhijit Mahapatra, Umesh S Patkar , Rajesh W Lanjewar ,Shibendu Shekhar Roy"
"('March', 2008)",journal name not available,"Anirban Guha, N Ramakrishnan,M K Talukdar , Prateek Sharma"
"('June', 2008)",journal name not available,"S M Ishtiaque,           B R Das, A Kumar , M Ramamoorthy "
"('June', 2008)",journal name not available,"Vítor Carvalho, Filomena O Soares,           Rosa M Vasconcelos , Michael Belsley"
"('June', 2008)",journal name not available,"G K Tyagi, S           Bhattacharya , P Kumar"
"('June', 2008)",journal name not available,"B K Behera, Rajesh           Mishra , Sanjay Nakum"
"('June', 2008)",journal name not available,"Surajit Sengupta,           Prabal Kumar Majumdar , Prabir Ray"
"('June', 2008)",journal name not available,"S Banik , S N Ghosh"
"('June', 2008)",journal name not available,"Javed           Iqbal, Ijaz A Bhatti , Shahid Adeel"
"('June', 2008)",journal name not available,"Debasish Das,           Sankar Ray Maulik , Subhash Chandra Bhattacharya"
"('June', 2008)",journal name not available,"Ashis Kumar Samanta, Priti Agarwal , Siddhartha Datta"
"('June', 2008)",journal name not available,"M Sheikhzadeh,           D Semnani, Z Eslamian , M Darvishzadeh"
"('June', 2008)",journal name not available,"Gui-zhen Ke,, Wei-lin Xu , Wei-dong Yu"
"('June', 2008)",journal name not available,"Naveen V Padaki, R Alagirusamy, B           L Deopura, B S Sugun , Raul Fangueiro"
"('June', 2008)",journal name not available,"N Gokarneshan,,V Subramaniam , N Anbumani"
"('June', 2008)",journal name not available,"S M Ishtiaque, B R Das, A Kumar , M Ramamoorthy "
"('June', 2008)",journal name not available,Michael Belsley
"('June', 2008)",journal name not available,"G K Tyagi, S Bhattacharya, P Kumar"
"('June', 2008)",journal name not available,"B K Behera, Rajesh Mishra , Sanjay Nakum"
"('June', 2008)",journal name not available,"Yixi Luo, Hong Hu , Raul Fangueiro"
"('June', 2008)",journal name not available,"S Banik , S N Ghosh"
"('June', 2008)",journal name not available,"Javed Iqbal, Ijaz A Bhatti ,Shahid Adeel"
"('June', 2008)",journal name not available,"Debasish Das, Sankar Ray Maulik , Subhash Chandra Bhattacharya"
"('June', 2008)",journal name not available,"Ashis Kumar Samanta , Priti Agarwal , Siddhartha Datta"
"('June', 2008)",journal name not available,"M Sheikhzadeh, D Semnani, Z Eslamian , M Darvishzadeh"
"('June', 2008)",journal name not available,"Naveen V Padaki,R Alagirusamy , B L Deopura, B S Sugun , Raul Fangueiro"
"('June', 2008)",journal name not available,"N Gokarneshan, V Subramaniam , N Anbumani"
"('September', 2008)",journal name not available,"Mitsuo Matsudaira, Sachiko Yamazaki , YoshiteruHayashi"
"('September', 2008)",journal name not available,"B K Behera ,Ajit Kumar Pattanayak"
"('September', 2008)",journal name not available,L Hes
"('September', 2008)",journal name not available,"Jiří Militký ,Martin Blea"
"('September', 2008)",journal name not available,"R Murugan , BS Dasaradan , V Subramaniam"
"('September', 2008)",journal name not available,Arindam Basu
"('September', 2008)",journal name not available,"FathimaHusnara, Roshanara , V Subramaniam"
"('September', 2008)",journal name not available,"B K Behera , Rajesh Mishra "
"('September', 2008)",journal name not available,T Matsuo
"('September', 2008)",journal name not available,"M Joshi, A Bhattacharyya , S WazedAli"
"('September', 2008)",journal name not available,"P K Hari , B K Behera"
"('September', 2008)",journal name not available,"P K Hari, K P Vetrivel , K N Gupta"
"('September', 2008)",journal name not available,"P Potluri, T Sharif , D Jetavat"
"('September', 2008)",journal name not available,Subhash Anand 
"('December', 2008)",journal name not available, G K Tyagi
"('December', 2008)",journal name not available," Milan Sharma , Anirban Guha"
"('December', 2008)",journal name not available," Liqing L, Tingting Jia , Xia Chen "
"('December', 2008)",journal name not available," Sanjoy Debnath , M Madhusoothanan"
"('December', 2008)",journal name not available," D B Shakyawar, N P Gupta, P  C Patni , R K Arora"
"('December', 2008)",journal name not available," Surajit Sengupta, Prabir Ray , Prabal Kumar Majumdar"
"('December', 2008)",journal name not available," T Sharabaty, F Biguenet, D Dupuis , P Viallier"
"('December', 2008)",journal name not available," Xie Xinsheng，Wang Lu，Jia Shunhua, Zhou Qicheng, Zhang Xinlong ,"
"('December', 2008)",journal name not available, Hu Xiaofeng
"('December', 2008)",journal name not available," Bhuvanesh Gupta, Vivek Kanda, Puneet Sethi , Shalini  Saxena"
"('December', 2008)",journal name not available," G Nalankilli, D Saravanan, N  Govindaraj, P Harish , T Ramachandran"
"('December', 2008)",journal name not available," Kamal K Gupta, Manjeet Jassal , Ashwini K Agrawal"
"('December', 2008)",journal name not available," Akshay Kumar, S M Ishtiaque, K R  Salhotra , M S Senthil Kannan"
"('December', 2008)",journal name not available,G K Tyagi 
"('December', 2008)",journal name not available,"MilanSharma , Anirban Guhaa"
"('December', 2008)",journal name not available,"Liqing L, Tingting Jia, Xia Chen "
"('December', 2008)",journal name not available,"Sanjoy Debnath , M Madhusoothanan"
"('December', 2008)",journal name not available,"DanaKřemenáková, Iva Mertová , Brigita Kolčavová-Sirková"
"('December', 2008)",journal name not available,"D B Shakyawar,N P Gupta, P C Patni , R K Arora"
"('December', 2008)",journal name not available,"SurajitSengupta, Prabir Ray , Prabal Kumar Majumdar"
"('December', 2008)",journal name not available,"T Sharabaty ,F Biguenet, DDupuis , P Viallier"
"('December', 2008)",journal name not available,"Xie Xinsheng，Wang Lu，Jia Shunhua, Zhou Qicheng, Zhang Xinlong , Hu Xiaofeng"
"('December', 2008)",journal name not available,"Bhuvanesh Gupta, Vivek Kanda, Puneet Sethi , Shalini Saxena"
"('December', 2008)",journal name not available,"Kamal K Gupta, Manjeet Jassal , Ashwini K Agrawal"
"('December', 2008)",journal name not available,"Akshay Kumar, S M Ishtiaque, K R Salhotra , M S Senthil Kannan"
"('March', 2007)",journal name not available," S K Pal, Vikas B Thakare , Gaurav  Singh"
"('March', 2007)",journal name not available, Salvinija  Petrolatum
"('March', 2007)",journal name not available," G K  Tyagi, Kaushal Raj , J Singh"
"('March', 2007)",journal name not available," B  K Behera , V K Joshi "
"('March', 2007)",journal name not available," T  Kavitha, R Padmashwini, A Swarna, V R Giri Dev, R Neelakandan ,   M Senthil Kumar"
"('March', 2007)",journal name not available," N M  Imayathamizhan, K Raghunathan  , M R Srikrishnan"
"('March', 2007)",journal name not available," B K Behera , Rajesh Mishra"
"('March', 2007)",journal name not available," A Das , S M Ishtiaque"
"('March', 2007)",journal name not available," M  Mazloompour, N Ansari , N  Hemmatinejad"
"('March', 2007)",journal name not available," [IPC Code: Int. Cl.8 D06B3/00,  D06C]"
"('March', 2007)",journal name not available," M Senthilkumar , N Selvakumar"
"('March', 2007)",journal name not available,"S K Pal, Vikas B Thakare , Gaurav Singh "
"('March', 2007)",journal name not available,Salvinija Petrulyte
"('March', 2007)",journal name not available,"G K Tyagi, Kaushal Raj , J Singh"
"('March', 2007)",journal name not available,"B KBehera , V K Joshi "
"('March', 2007)",journal name not available,"S N Subramanian, A Venkatachalam , V Subramaniam "
"('March', 2007)",journal name not available,"T Kavitha, R Padmashwini, A Swarna, V R Giri Dev , R Neelakandan , M Senthil Kumar"
"('March', 2007)",journal name not available,"N M Imayathamizhan, K Raghunathan , M R Srikrishnan"
"('March', 2007)",journal name not available,"Savvas G Vassiliadis, Argyro EKallivretaki , Christopher G Provatidis"
"('March', 2007)",journal name not available,"B K Behera , Rajesh Mishra"
"('March', 2007)",journal name not available,"A Das , S MIshtiaque"
"('March', 2007)",journal name not available,"Deepti Gupta ,Ankur Laha"
"('March', 2007)",journal name not available,"M Mazloompour, N Ansari , N Hemmatinejad"
"('March', 2007)",journal name not available,"Anjali Karolia , Snehal Mendapara"
"('March', 2007)",journal name not available,"Mehmet Orhan, Dilek Kut , Cem Gunesoglu"
"('March', 2007)",journal name not available,"Subhas Ghosh , Sukanya Krishnan"
"('March', 2007)",journal name not available,"M Senthilkumar , N Selvakumar"
"('June', 2007)",journal name not available," S S Mahesh , R Somashekar"
"('June', 2007)",journal name not available," Sudipta S  Mahish, S K  Punj , Gagandeep Singh"
"('June', 2007)",journal name not available," Zhi-Jun  Lü, Jian-guo Yang, Qian Xiang  , Xiao-ling Wang"
"('June', 2007)",journal name not available," Mingqiao  Ge, Wenyan Gu, Minfa Yuan  , Yonggui Li"
"('June', 2007)",journal name not available," S B Jadhav , K M  Paralikar"
"('June', 2007)",journal name not available," V  K Kotharia, A Das , A Sarkar"
"('June', 2007)",journal name not available," M D  Teli, A Pal , Dipankar Roy"
"('June', 2007)",journal name not available," E H  El-Gendy, N M Ai, M M Marie ,  I A El-Shanshoury"
"('June', 2007)",journal name not available," S P  Borkar, V Senthil Kumar , S S  Mantha"
"('June', 2007)",journal name not available," Deepti Gupta , Somes  Bhaumik"
"('June', 2007)",journal name not available,"S S Mahesh , R Somashekar"
"('June', 2007)",journal name not available,"Sudipta S Mahish, S K Punj ,Gagandeep Singh"
"('June', 2007)",journal name not available,"S N Subramanian,, A Venkatachalam , V Subramaniam "
"('June', 2007)",journal name not available,"S Ganesan, A Venkatachalam , V Subramaniam"
"('June', 2007)",journal name not available,"N K Palaniswamy, A Shabeer Mohamed , P William Robert"
"('June', 2007)",journal name not available,"Zhi-Jun Lü, Jian-guo Yang, Qian Xiang , Xiao-ling Wang"
"('June', 2007)",journal name not available,"Mingqiao Ge, Wenyan Gu, Minfa Yuan , Yonggui Li"
"('June', 2007)",journal name not available,"S B Jadhav , K M Paralikar"
"('June', 2007)",journal name not available,"Danfeng Shen ,Guoming Ye"
"('June', 2007)",journal name not available,"V K Kothari, ADas , A Sarkar"
"('June', 2007)",journal name not available,"M D Teli, A Pal , Dipankar Roy"
"('June', 2007)",journal name not available,"E H El-Gendy , N M Ali, M M Marie , I A El-Shanshoury"
